Number,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,MagX,MagY,MagZ
169,-5.290091603053436,2.850007633587786,83.76464122137403,0.02431921386718764,-0.05608703613281231,1.0022010498046896,-3690.6,-1728.8999999999999,148.79999999999998
170,-11.70230534351145,-5.684343511450382,78.10051908396946,0.04067663574218764,-0.03387023925781231,0.9650916748046896,-3690.6,-1728.8999999999999,148.79999999999998
171,-6.984748091603055,1.1706183206106868,76.29899236641221,0.02627233886718764,-0.0021319580078123096,1.0090369873046896,-3690.6,-1728.8999999999999,148.79999999999998
172,-8.068717557251908,-2.951519083969466,84.06998473282442,0.03872351074218764,0.04278991699218769,1.0029334716796896,-3690.6,-1728.8999999999999,148.79999999999998
173,-9.061083969465649,-2.615641221374046,96.63487022900763,0.01870397949218764,0.03668640136718769,1.0170936279296896,-3690.6,-1728.8999999999999,148.79999999999998
174,-10.542,-0.5393053435114504,135.0928854961832,0.01186804199218764,0.09039733886718769,0.9929237060546896,-3690.6,-1728.8999999999999,148.79999999999998
175,-15.656503816793894,3.888175572519084,159.3371603053435,-0.03525109863281236,0.07086608886718769,1.0075721435546896,-3690.6,-1728.8999999999999,148.79999999999998
176,-14.55726717557252,1.4148931297709924,179.39822900763357,-0.04379602050781236,0.03961608886718769,0.9655799560546896,-3690.6,-1728.8999999999999,148.79999999999998
177,-13.732839694656489,1.155351145038168,184.6959389312977,-0.00693078613281236,-0.01385070800781231,1.0251502685546896,-3690.6,-1728.8999999999999,148.79999999999998
178,-15.992381679389315,1.2622213740458015,119.87151145038167,-0.00937219238281236,-0.01287414550781231,0.9665565185546896,-3690.6,-1728.8999999999999,148.79999999999998
179,-6.954213740458015,11.735503816793894,128.23792366412215,-0.41830773925781234,-1.2440753173828123,0.3613319091796896,-3690.6,-1728.8999999999999,148.79999999999998
180,-20.511465648854962,3.308022900763359,128.86387786259542,-0.04257531738281236,-0.00945617675781231,0.9965858154296896,-3690.6,-1728.8999999999999,148.79999999999998
181,-6.542000000000001,-1.0278549618320612,126.48219847328244,0.03164343261718764,0.06549499511718769,0.9277381591796896,-3690.6,-1728.8999999999999,148.79999999999998
182,-12.221389312977099,3.6286335877862594,123.9783816793893,0.0023465576171876404,0.00616882324218769,0.9807166748046896,-3690.6,-1728.8999999999999,148.79999999999998
183,-10.877877862595419,4.6209999999999996,135.76464122137403,-0.01205773925781236,0.01984069824218769,1.0258826904296896,-3690.6,-1728.8999999999999,148.79999999999998
184,-12.435129770992367,-6.753045801526718,146.3600610687023,-0.04379602050781236,0.0015301513671876904,0.9638709716796896,-3690.6,-1728.8999999999999,148.79999999999998
185,-14.572534351145038,5.506496183206107,141.23029007633588,-0.03158898925781236,-0.01409484863281231,0.9880408935546896,-3690.6,-1728.8999999999999,148.79999999999998
186,-16.083984732824426,-7.577473282442748,151.87151145038166,-0.0003389892578123596,-0.05828430175781231,1.0097694091796896,-3690.6,-1728.8999999999999,148.79999999999998
187,-16.389328244274807,6.666801526717557,151.32189312977098,-0.02670617675781236,-0.06609680175781231,1.0593299560546896,-3690.6,-1728.8999999999999,148.79999999999998
188,-10.664137404580153,1.353824427480916,147.48983206106868,-0.04526086425781236,-0.03533508300781231,1.0051307373046896,-3690.6,-1728.8999999999999,148.79999999999998
189,-10.358793893129771,-3.4553358778625953,134.2837251908397,-0.02402062988281236,-0.02996398925781231,0.9873084716796896,-3690.6,-1728.8999999999999,148.79999999999998
190,-12.496198473282442,9.30802290076336,127.42876335877862,0.02236608886718764,-0.07097961425781231,1.0119666748046896,-3690.6,-1728.8999999999999,148.79999999999998
191,-8.801541984732824,-0.9057175572519085,115.15395419847327,0.04287390136718764,-0.06829406738281231,1.0039100341796896,-3690.6,-1728.8999999999999,148.79999999999998
192,-9.229022900763358,-3.6385419847328246,96.42112977099235,-0.00912805175781236,-0.06438781738281231,1.0317420654296896,-3690.6,-1728.8999999999999,148.79999999999998
193,-9.152687022900762,2.636267175572519,96.92494656488549,0.03261999511718764,0.05499694824218769,0.9665565185546896,-3690.6,-1728.8999999999999,148.79999999999998
194,-6.862610687022902,3.2622213740458013,87.0928854961832,0.00991491699218764,-0.02971984863281231,0.9726600341796896,-3690.6,-1728.8999999999999,148.79999999999998
195,-5.809175572519084,-5.653809160305344,68.92494656488549,-0.01620812988281236,-0.04192687988281231,0.9748572998046896,-3690.6,-1728.8999999999999,148.79999999999998
196,-7.641236641221375,-5.317931297709924,67.35242748091602,-0.03476281738281236,-0.0023760986328123096,0.9963416748046896,-3690.6,-1728.8999999999999,148.79999999999998
197,-6.633603053435115,0.10191603053435108,59.566167938931294,-0.01156945800781236,-0.02093078613281231,1.0107459716796896,-3690.6,-1728.8999999999999,148.79999999999998
198,-3.0916183206106878,6.010312977099237,36.95548091603053,0.0023465576171876404,-0.01555969238281231,0.9987830810546896,-3690.6,-1728.8999999999999,148.79999999999998
199,-3.396961832061069,4.010312977099237,20.818076335877862,-0.00790734863281236,-0.0009112548828123096,1.0043983154296896,-3690.6,-1728.8999999999999,148.79999999999998
200,-5.183221374045802,4.7278702290076335,27.79517557251908,-0.0013155517578123596,0.01324890136718769,0.9846229248046896,-3690.6,-1728.8999999999999,148.79999999999998
201,-3.870244274809161,1.185885496183206,34.375328244274804,0.00771765136718764,0.01520202636718769,0.9926795654296896,-3690.6,-1728.8999999999999,148.79999999999998
202,-2.862610687022902,-5.394267175572519,35.39822900763358,0.00674108886718764,-0.01092102050781231,1.0100135498046896,-3690.6,-1728.8999999999999,148.79999999999998
203,-2.603068702290077,-2.3255648854961835,51.09288549618321,-0.01279016113281236,-0.01189758300781231,0.9960975341796896,-3690.6,-1728.8999999999999,148.79999999999998
204,-3.04581679389313,-9.821748091603054,65.16922137404579,-0.02255578613281236,-0.01922180175781231,1.0222205810546896,-3690.6,-1728.8999999999999,148.79999999999998
205,-8.419862595419847,-2.2034274809160306,75.74937404580152,-0.04526086425781236,-0.00677062988281231,1.0429725341796896,-3690.6,-1728.8999999999999,148.79999999999998
206,-4.816809160305344,-3.745412213740458,80.49746564885496,-0.08017297363281237,-0.05120422363281231,1.0097694091796896,-3690.6,-1728.8999999999999,148.79999999999998
207,-5.1221526717557255,4.1782519083969465,73.29135877862595,-0.08456750488281237,-0.05974914550781231,1.0209998779296896,-3690.6,-1728.8999999999999,148.79999999999998
208,-10.37406106870229,1.5828320610687021,85.19975572519083,-0.05014367675781236,-0.04290344238281231,1.0034217529296896,-3690.6,-1728.8999999999999,148.79999999999998
209,-5.3358931297709935,7.002679389312977,102.31425954198473,-0.04452844238281236,-0.05511047363281231,0.9599647216796896,-3690.6,-1728.8999999999999,148.79999999999998
210,-13.53436641221374,1.0484809160305342,113.62723664122136,-0.02182336425781236,-0.11346008300781231,1.0022010498046896,-3690.6,-1728.8999999999999,148.79999999999998
211,-12.160320610687023,1.888175572519084,108.6196030534351,0.05898718261718764,-0.1713214111328123,1.0102576904296896,-3690.6,-1728.8999999999999,148.79999999999998
212,-5.519099236641222,-2.3713664122137406,100.2226564885496,0.03066687011718764,-0.04070617675781231,0.9978065185546896,-3690.6,-1728.8999999999999,148.79999999999998
213,-7.381694656488551,-3.8217480916030535,86.48219847328244,-0.01718469238281236,0.01446960449218769,0.9819373779296896,-3690.6,-1728.8999999999999,148.79999999999998
214,-7.763374045801528,6.269854961832061,72.3753282442748,-0.03110070800781236,0.01422546386718769,1.0105018310546896,-3690.6,-1728.8999999999999,148.79999999999998
215,-4.206122137404581,-3.149992366412214,49.8867786259542,-0.01694055175781236,0.03424499511718769,1.0029334716796896,-3690.6,-1728.8999999999999,148.79999999999998
216,-1.9618473282442752,-1.4095343511450382,41.38296183206107,0.01137976074218764,0.03082702636718769,1.0007362060546896,-3690.6,-1728.8999999999999,148.79999999999998
217,-5.259557251908397,3.9339770992366407,29.21502290076336,0.04262976074218764,0.06061218261718769,1.0095252685546896,-3690.6,-1728.8999999999999,148.79999999999998
218,-0.8320763358778629,-1.8217480916030535,33.1692213740458,0.04385046386718764,0.08111999511718769,0.9885291748046896,-3690.6,-1728.8999999999999,148.79999999999998
219,-3.4274961832061077,-5.363732824427481,26.86387786259542,0.01626257324218764,0.03766296386718769,0.9924354248046896,-3690.6,-1728.8999999999999,148.79999999999998
220,-0.09925190839694698,0.9721450381679388,23.67303816793893,-0.01498742675781236,0.00909851074218769,0.9948768310546896,-3690.6,-1728.8999999999999,148.79999999999998
221,2.1755572519083963,-1.2415954198473282,27.52036641221374,-0.02133508300781236,0.0029949951171876904,1.0075721435546896,-3690.6,-1728.8999999999999,148.79999999999998
222,-1.1832213740458022,-5.027854961832062,19.932580152671754,-0.01034875488281236,0.0007977294921876904,0.9982947998046896,-3690.6,-1728.8999999999999,148.79999999999998
223,-1.1374198473282446,-0.2034274809160306,18.894412213740456,0.0021024169921876404,0.01910827636718769,1.0022010498046896,-3690.6,-1728.8999999999999,148.79999999999998
224,-1.7481068702290081,1.1400839694656488,-10.693374045801527,0.03945593261718764,0.05060241699218769,1.0058631591796896,-3690.6,-1728.8999999999999,148.79999999999998
225,-3.6870381679389324,-2.1576259541984735,-14.907114503816796,0.05312780761718764,0.00714538574218769,0.9638709716796896,-3690.6,-1728.8999999999999,148.79999999999998
226,2.1144885496183203,-0.35609923664122145,-22.082687022900764,-0.05453820800781236,-0.04876281738281231,1.0964393310546896,-3690.6,-1728.8999999999999,148.79999999999998
227,0.7251755725190835,-2.9057175572519083,-36.66283969465649,0.0006375732421876404,-0.05755187988281231,1.0363807373046896,-3690.6,-1728.8999999999999,148.79999999999998
228,2.4045648854961827,-6.722511450381679,-30.34222900763359,-0.03354211425781236,0.02301452636718769,1.0161170654296896,-3690.6,-1728.8999999999999,148.79999999999998
229,-0.41986259541984783,-3.0583893129770994,-16.86131297709924,0.0035672607421876404,0.03131530761718769,1.0102576904296896,-3690.6,-1728.8999999999999,148.79999999999998
230,0.20609160305343466,-3.7759465648854964,-16.342229007633588,0.01894812011718764,0.03351257324218769,1.0070838623046896,-3690.6,-1728.8999999999999,148.79999999999998
231,1.1221221374045796,-2.4171679389312977,-2.7544427480916047,0.01797155761718764,0.05817077636718769,1.0034217529296896,-3690.6,-1728.8999999999999,148.79999999999998
232,-1.534366412213741,3.2622213740458013,3.15395419847328,0.01455358886718764,0.03424499511718769,1.0063514404296896,-3690.6,-1728.8999999999999,148.79999999999998
233,0.16029007633587744,-1.333198473282443,-4.449099236641223,0.00576452636718764,-0.0035968017578123096,1.0041541748046896,-3690.6,-1728.8999999999999,148.79999999999998
234,-0.09925190839694698,0.9721450381679388,1.627236641221372,-0.00424523925781236,-0.0001788330078123096,1.0041541748046896,-3690.6,-1728.8999999999999,148.79999999999998
235,-0.49619847328244315,-0.4782366412213741,-0.6933740458015292,-0.00717492675781236,0.00543640136718769,1.0046424560546896,-3690.6,-1728.8999999999999,148.79999999999998
236,-2.4503969465648856,-0.7835801526717558,2.695938931297708,-0.0013155517578123596,-0.01751281738281231,1.0022010498046896,-3690.6,-1728.8999999999999,148.79999999999998
237,1.198458015267175,4.330923664122137,-6.754442748091605,0.0038114013671876404,0.01153991699218769,0.9982947998046896,-3690.6,-1728.8999999999999,148.79999999999998
238,0.4656335877862591,-1.8217480916030535,5.352427480916028,0.0013699951171876404,0.0012860107421876904,1.0058631591796896,-3690.6,-1728.8999999999999,148.79999999999998
239,0.2824274809160301,-1.71487786259542,0.2379236641221354,0.0028348388671876404,0.0005535888671876904,0.9975623779296896,-3690.6,-1728.8999999999999,148.79999999999998
240,-1.0916183206106875,-1.2873969465648856,-3.9758167938931317,0.0001492919921876404,-0.0011553955078123096,1.0114783935546896,-3690.6,-1728.8999999999999,148.79999999999998
241,0.9389160305343507,4.224053435114504,3.276091603053433,-0.0032686767578123596,0.0007977294921876904,1.0019569091796896,-3690.6,-1728.8999999999999,148.79999999999998
242,-1.9618473282442752,2.330923664122137,-9.105587786259544,0.00991491699218764,0.0015301513671876904,0.9978065185546896,-3690.6,-1728.8999999999999,148.79999999999998
243,-2.267190839694657,7.308022900763358,3.1386870229007613,0.0016141357421876404,0.00421569824218769,0.9995155029296896,-3690.6,-1728.8999999999999,148.79999999999998
244,-0.5725343511450387,-2.279763358778626,4.390595419847326,0.0038114013671876404,0.0029949951171876904,1.0114783935546896,-3690.6,-1728.8999999999999,148.79999999999998
245,-1.7939083969465652,1.6286335877862594,-0.7086412213740481,0.0033231201171876404,0.0027508544921876904,0.9985389404296896,-3690.6,-1728.8999999999999,148.79999999999998
246,1.5954045801526713,1.0484809160305342,6.176854961832059,0.0030789794921876404,-0.0001788330078123096,1.0065955810546896,-3690.6,-1728.8999999999999,148.79999999999998
247,-1.320625954198474,-3.027854961832061,2.2073893129770967,-0.0030245361328123596,0.01349304199218769,1.0007362060546896,-3690.6,-1728.8999999999999,148.79999999999998
248,-0.5267328244274814,-0.4171679389312978,6.268458015267173,-0.0037569580078123596,-0.0031085205078123096,0.9997596435546896,-3690.6,-1728.8999999999999,148.79999999999998
249,-1.320625954198474,0.5904656488549618,-0.5254351145038187,-0.0003389892578123596,0.0003094482421876904,0.9963416748046896,-3690.6,-1728.8999999999999,148.79999999999998
250,-0.49619847328244315,1.4148931297709924,-2.4490992366412234,0.0011258544921876404,-0.01726867675781231,1.0087928466796896,-3690.6,-1728.8999999999999,148.79999999999998
251,2.7557099236641216,1.5522977099236641,1.1081526717557226,0.0023465576171876404,0.0032391357421876904,1.0019569091796896,-3690.6,-1728.8999999999999,148.79999999999998
252,-0.3129923664122143,-0.2034274809160306,5.6730381679389295,0.0003934326171876404,0.00470397949218769,0.9821815185546896,-3690.6,-1728.8999999999999,148.79999999999998
253,-1.320625954198474,-2.859916030534351,-0.4643664122137423,-0.0013155517578123596,-0.0006671142578123096,1.0075721435546896,-3690.6,-1728.8999999999999,148.79999999999998
254,0.022885496183205678,0.49886259541984723,-0.08268702290076568,-0.00473352050781236,0.0029949951171876904,1.0051307373046896,-3690.6,-1728.8999999999999,148.79999999999998
255,-1.5801679389312981,-1.0278549618320612,-1.1361221374045822,-0.00741906738281236,-0.0031085205078123096,0.9951209716796896,-3690.6,-1728.8999999999999,148.79999999999998
256,0.11448854961832011,0.13245038167938925,1.2608244274809142,-0.0030245361328123596,0.0003094482421876904,0.9941444091796896,-3690.6,-1728.8999999999999,148.79999999999998
257,1.381664122137404,-5.684343511450382,-7.426198473282445,-0.0018038330078123596,0.0027508544921876904,0.9965858154296896,-3690.6,-1728.8999999999999,148.79999999999998
258,-0.1450534351145043,1.4759618320610686,-4.052152671755727,-0.0020479736328123596,-0.0004229736328123096,0.9978065185546896,-3690.6,-1728.8999999999999,148.79999999999998
259,1.0763206106870224,-4.066022900763358,-4.891847328244277,0.0023465576171876404,0.0034832763671876904,0.9990272216796896,-3690.6,-1728.8999999999999,148.79999999999998
260,2.7557099236641216,-0.7683129770992367,-2.372763358778628,-0.0025362548828123596,-0.0013995361328123096,1.0009803466796896,-3690.6,-1728.8999999999999,148.79999999999998
261,-1.320625954198474,-1.1957938931297711,2.6348702290076313,-0.0015596923828123596,-0.0001788330078123096,0.9992713623046896,-3690.6,-1728.8999999999999,148.79999999999998
262,0.11448854961832011,-2.233961832061069,1.9020458015267154,-0.0008272705078123596,0.01349304199218769,1.0012244873046896,-3690.6,-1728.8999999999999,148.79999999999998
263,-0.7557404580152676,-0.4935038167938932,-4.052152671755727,0.0030789794921876404,0.0007977294921876904,0.9982947998046896,-3690.6,-1728.8999999999999,148.79999999999998
264,-1.931312977099237,-2.7072442748091605,2.604335877862593,-9.484863281235961e-05,-0.0006671142578123096,1.0031776123046896,-3690.6,-1728.8999999999999,148.79999999999998
265,0.5877709923664117,5.094282442748091,-3.1055877862595436,-0.0027803955078123596,0.0005535888671876904,1.0014686279296896,-3690.6,-1728.8999999999999,148.79999999999998
266,-0.5267328244274814,3.6744351145038165,-4.571236641221376,0.0011258544921876404,-0.0001788330078123096,1.0029334716796896,-3690.6,-1728.8999999999999,148.79999999999998
267,-3.9160458015267183,2.498862595419847,4.543267175572517,0.0023465576171876404,-0.01702453613281231,1.0043983154296896,-3690.6,-1728.8999999999999,148.79999999999998
268,4.022885496183205,5.598099236641222,3.5356335877862572,-0.04501672363281236,-0.01531555175781231,1.0046424560546896,-3690.6,-1728.8999999999999,148.79999999999998
269,0.06868702290076278,-3.4706030534351147,-1.609404580152673,-0.00693078613281236,-0.07928039550781231,0.9643592529296896,-3690.6,-1728.8999999999999,148.79999999999998
270,0.4656335877862591,-2.142358778625954,-9.136122137404584,-0.00546594238281236,-0.02093078613281231,1.0036658935546896,-3690.6,-1728.8999999999999,148.79999999999998
271,-0.6641374045801531,-5.852282442748091,-8.754442748091606,0.03530554199218764,0.00983093261718769,0.9985389404296896,-3690.6,-1728.8999999999999,148.79999999999998
272,0.8931145038167934,-3.027854961832061,-5.487267175572522,0.02212194824218764,0.0027508544921876904,1.0688514404296896,-3690.6,-1728.8999999999999,148.79999999999998
273,2.3740305343511445,0.4377938931297709,5.6730381679389295,0.02969030761718764,0.03522155761718769,1.0109901123046896,-3690.6,-1728.8999999999999,148.79999999999998
274,-0.3587938931297714,-2.9362519083969465,-6.0063511450381695,-0.00400109863281236,0.01520202636718769,0.9980506591796896,-3690.6,-1728.8999999999999,148.79999999999998
275,2.4198320610687016,4.132450381679389,4.497465648854959,-0.00619836425781236,-0.01116516113281231,1.0048865966796896,-3690.6,-1728.8999999999999,148.79999999999998
276,2.1144885496183203,-0.7377786259541985,0.8944122137404555,-0.0013155517578123596,-0.01458312988281231,0.9909705810546896,-3690.6,-1728.8999999999999,148.79999999999998
277,-0.09925190839694698,-3.4095343511450382,-4.17429007633588,-0.01816125488281236,0.03155944824218769,1.0173377685546896,-3690.6,-1728.8999999999999,148.79999999999998
278,-2.0076488549618325,2.468328244274809,-5.090320610687026,0.02261022949218764,-0.02019836425781231,1.0102576904296896,-3690.6,-1728.8999999999999,148.79999999999998
279,-0.4045954198473287,0.30038931297709914,-5.349862595419849,-0.0005831298828123596,-0.00945617675781231,0.9838905029296896,-3690.6,-1728.8999999999999,148.79999999999998
280,-0.05345038167938987,4.712603053435115,-2.632305343511452,0.0001492919921876404,0.00787780761718769,0.9973182373046896,-3690.6,-1728.8999999999999,148.79999999999998
281,0.5419694656488545,-1.1347251908396947,3.871511450381677,0.00942663574218764,0.01324890136718769,1.0078162841796896,-3690.6,-1728.8999999999999,148.79999999999998
282,4.068687022900763,1.888175572519084,-2.0216183206106892,0.0006375732421876404,0.00519226074218769,0.9978065185546896,-3690.6,-1728.8999999999999,148.79999999999998
283,0.022885496183205678,-0.15762595419847336,-4.693374045801529,0.0035672607421876404,0.00397155761718769,1.0019569091796896,-3690.6,-1728.8999999999999,148.79999999999998
284,-1.4122290076335882,0.9721450381679388,2.894412213740456,0.0008817138671876404,0.0012860107421876904,1.0078162841796896,-3690.6,-1728.8999999999999,148.79999999999998
285,1.885480916030534,-2.2492290076335877,-3.3193282442748115,0.0008817138671876404,-0.01409484863281231,1.0029334716796896,-3690.6,-1728.8999999999999,148.79999999999998
286,-1.4580305343511457,4.9568778625954195,1.0165496183206084,-0.00400109863281236,-0.0013995361328123096,1.0039100341796896,-3690.6,-1728.8999999999999,148.79999999999998
287,2.7099083969465645,-2.8751832061068705,-1.6246717557251928,0.0016141357421876404,-0.01531555175781231,1.0014686279296896,-3690.6,-1728.8999999999999,148.79999999999998
288,-2.7099389312977102,-5.959152671755725,4.573801526717555,-0.00497766113281236,0.0005535888671876904,1.0029334716796896,-3690.6,-1728.8999999999999,148.79999999999998
289,-0.3129923664122143,-0.08129007633587793,-0.14375572519084212,-0.00473352050781236,-0.01702453613281231,0.9946326904296896,-3690.6,-1728.8999999999999,148.79999999999998
290,0.16029007633587744,-2.111824427480916,-7.731541984732826,0.0003934326171876404,0.0017742919921876904,1.0007362060546896,-3690.6,-1728.8999999999999,148.79999999999998
291,0.38929770992366364,2.2087862595419847,0.6348702290076318,-9.484863281235961e-05,0.0005535888671876904,0.9841346435546896,-3690.6,-1728.8999999999999,148.79999999999998
292,-2.832076335877863,-3.2415954198473282,7.611969465648853,0.0001492919921876404,0.00714538574218769,1.0058631591796896,-3690.6,-1728.8999999999999,148.79999999999998
293,-2.404595419847329,1.369091603053435,1.9173129770992343,-0.0020479736328123596,0.01300476074218769,0.9997596435546896,-3690.6,-1728.8999999999999,148.79999999999998
294,-1.4122290076335882,7.017946564885496,-1.9147480916030561,-0.0020479736328123596,-0.0006671142578123096,1.0026893310546896,-3690.6,-1728.8999999999999,148.79999999999998
295,-2.190854961832062,-1.2873969465648856,0.16158778625954007,-0.0037569580078123596,0.0025067138671876904,1.0046424560546896,-3690.6,-1728.8999999999999,148.79999999999998
296,0.0839541984732819,1.735503816793893,-5.792610687022903,-0.0015596923828123596,-0.0001788330078123096,0.9841346435546896,-3690.6,-1728.8999999999999,148.79999999999998
297,-2.6641374045801536,0.30038931297709914,-0.8002442748091623,-0.0015596923828123596,0.0027508544921876904,0.9858436279296896,-3690.6,-1728.8999999999999,148.79999999999998
298,1.381664122137404,-0.18816030534351152,-1.3040610687022927,-0.00522180175781236,0.0029949951171876904,1.0024451904296896,-3690.6,-1728.8999999999999,148.79999999999998
299,-0.43512977099236694,-1.2568625954198474,5.871511450381677,-0.0030245361328123596,0.00421569824218769,1.0031776123046896,-3690.6,-1728.8999999999999,148.79999999999998
300,-3.625969465648856,-0.8599160305343513,-0.5712366412213763,-0.0020479736328123596,0.0020184326171876904,0.9992713623046896,-3690.6,-1728.8999999999999,148.79999999999998
301,-21.274824427480915,-5.943885496183206,-30.510167938931296,-0.11337609863281237,-0.02556945800781231,1.0161170654296896,-3690.6,-1728.8999999999999,148.79999999999998
302,1.1373893129770987,4.666801526717557,-22.67810687022901,-0.05356164550781236,-0.04632141113281231,1.0095252685546896,-3690.6,-1728.8999999999999,148.79999999999998
303,-6.0076488549618325,2.636267175572519,-19.70100763358779,0.0023465576171876404,-0.02068664550781231,1.0036658935546896,-3690.6,-1728.8999999999999,148.79999999999998
304,-0.02291603053435165,3.308022900763359,-17.807877862595422,0.04311804199218764,-0.04705383300781231,1.0109901123046896,-3690.6,-1728.8999999999999,148.79999999999998
305,3.595404580152671,-5.440068702290076,-15.227725190839696,0.02407507324218764,-0.02434875488281231,0.9997596435546896,-3690.6,-1728.8999999999999,148.79999999999998
306,-16.282458015267174,6.819473282442748,-16.49490076335878,0.02138952636718764,0.00421569824218769,0.9963416748046896,-3690.6,-1728.8999999999999,148.79999999999998
307,5.748076335877862,15.216419847328245,4.024183206106867,0.05605749511718764,0.00445983886718769,0.9809608154296896,-3690.6,-1728.8999999999999,148.79999999999998
308,16.557236641221373,18.666801526717556,51.52036641221374,0.03945593261718764,0.08063171386718769,1.0395545654296896,-3690.6,-1728.8999999999999,148.79999999999998
309,0.2518931297709919,3.7049694656488548,-2.9987175572519105,-0.00644250488281236,0.04596374511718769,1.0134315185546896,-3690.6,-1728.8999999999999,148.79999999999998
310,-1.8244427480916035,-0.44770229007633594,-0.7849770992366434,-0.01474328613281236,-0.00994445800781231,1.0170936279296896,-3690.6,-1728.8999999999999,148.79999999999998
311,-1.71757251908397,2.1782519083969465,-0.265893129770995,-0.01254602050781236,0.00690124511718769,1.0158729248046896,-3690.6,-1728.8999999999999,148.79999999999998
312,1.2442595419847324,-5.165259541984733,-5.7773435114503835,0.0035672607421876404,0.02374694824218769,1.0097694091796896,-3690.6,-1728.8999999999999,148.79999999999998
313,6.969450381679389,-4.661442748091603,6.008916030534349,-0.0032686767578123596,0.00665710449218769,1.0095252685546896,-3690.6,-1728.8999999999999,148.79999999999998
314,-2.312992366412214,-2.447702290076336,-5.639938931297713,0.01113562011718764,-0.01140930175781231,1.0053748779296896,-3690.6,-1728.8999999999999,148.79999999999998
315,-1.3511603053435117,-4.447702290076336,-4.84604580152672,0.00600866699218764,-0.00554992675781231,1.0043983154296896,-3690.6,-1728.8999999999999,148.79999999999998
316,-0.23665648854961874,-2.1728931297709924,-3.5178015267175597,0.01430944824218764,-0.00408508300781231,0.9970740966796896,-3690.6,-1728.8999999999999,148.79999999999998
317,-1.8397099236641228,-4.982053435114504,6.619603053435112,0.01723913574218764,-0.0009112548828123096,1.0002479248046896,-3690.6,-1728.8999999999999,148.79999999999998
318,-1.5649007633587793,-1.1957938931297711,5.5661679389312955,0.01186804199218764,0.00616882324218769,1.0007362060546896,-3690.6,-1728.8999999999999,148.79999999999998
319,0.6793740458015263,3.0942824427480917,3.505099236641219,-0.0010714111328123596,-0.00432922363281231,1.0100135498046896,-3690.6,-1728.8999999999999,148.79999999999998
320,0.4656335877862591,1.0942824427480915,6.650137404580151,0.0030789794921876404,-0.01653625488281231,0.9960975341796896,-3690.6,-1728.8999999999999,148.79999999999998
321,0.23662595419847277,-1.1957938931297711,0.5738015267175554,0.0033231201171876404,-0.00530578613281231,0.9985389404296896,-3690.6,-1728.8999999999999,148.79999999999998
322,0.06868702290076278,-1.0736564885496183,5.82570992366412,0.00454382324218764,-0.0011553955078123096,0.9831580810546896,-3690.6,-1728.8999999999999,148.79999999999998
323,-1.7939083969465652,-1.1499923664122138,0.6348702290076318,0.00503210449218764,0.0015301513671876904,1.0065955810546896,-3690.6,-1728.8999999999999,148.79999999999998
324,-0.5267328244274814,-0.8599160305343513,5.963114503816792,0.00552038574218764,0.0020184326171876904,1.0012244873046896,-3690.6,-1728.8999999999999,148.79999999999998
325,-0.4045954198473287,-2.0812900763358777,-5.349862595419849,0.0035672607421876404,-0.00432922363281231,0.9982947998046896,-3690.6,-1728.8999999999999,148.79999999999998
326,-2.3587938931297714,-8.585106870229007,-1.1971908396946587,0.0025906982421876404,0.01349304199218769,0.9992713623046896,-3690.6,-1728.8999999999999,148.79999999999998
327,-2.05345038167939,-4.340832061068703,5.840977099236639,0.00625280761718764,-0.00408508300781231,1.0085487060546896,-3690.6,-1728.8999999999999,148.79999999999998
328,-3.534366412213741,-4.7072442748091605,-0.7697099236641245,0.00845007324218764,-0.00579406738281231,1.0043983154296896,-3690.6,-1728.8999999999999,148.79999999999998
329,0.8931145038167934,0.3919923664122137,-3.1971908396946587,0.01186804199218764,0.00421569824218769,1.0004920654296896,-3690.6,-1728.8999999999999,148.79999999999998
330,0.3434961832061064,-0.34083206106870234,-1.7468091603053457,0.01064733886718764,0.0005535888671876904,0.9970740966796896,-3690.6,-1728.8999999999999,148.79999999999998
331,-2.38932824427481,-1.6996106870229009,-6.34222900763359,0.00771765136718764,-0.0035968017578123096,0.9995155029296896,-3690.6,-1728.8999999999999,148.79999999999998
332,0.5419694656488545,-9.745412213740456,-1.594137404580155,0.0038114013671876404,-0.0033526611328123096,0.9885291748046896,-3690.6,-1728.8999999999999,148.79999999999998
333,-2.8778778625954207,-12.70724427480916,-3.8078778625954213,0.01015905761718764,0.00616882324218769,0.9951209716796896,-3690.6,-1728.8999999999999,148.79999999999998
334,0.03815267175572479,-11.638541984732823,-4.678106870229009,0.01723913574218764,-0.01043273925781231,1.0095252685546896,-3690.6,-1728.8999999999999,148.79999999999998
335,-1.6107022900763364,-15.19579389312977,0.726473282442746,0.01235632324218764,-0.0035968017578123096,1.0048865966796896,-3690.6,-1728.8999999999999,148.79999999999998
336,0.22135877862595366,-8.829381679389313,3.7035725190839672,0.02016882324218764,-0.00701477050781231,1.0063514404296896,-3690.6,-1728.8999999999999,148.79999999999998
337,-1.3053587786259546,-1.7454122137404582,-6.250625954198475,0.01308874511718764,0.0015301513671876904,0.9982947998046896,-3690.6,-1728.8999999999999,148.79999999999998
338,-8.114519083969466,-0.37136641221374056,3.795175572519082,0.04165319824218764,-0.00994445800781231,1.0083045654296896,-3690.6,-1728.8999999999999,148.79999999999998
