Number,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1208,-0.1585038168,-3.2727175573,-0.1448778626,-0.7278275146,0.1100228271,0.3062636719
1209,0.0170687023,-3.5933282443,-0.0609083969,-0.723677124,0.1080697021,0.3121230469
1210,0.1468396947,-3.852870229,0.0001603053,-0.7200150146,0.1034310303,0.2830703125
1211,0.2308091603,-4.0742442748,0.0612290076,-0.7161087646,0.1078255615,0.287953125
1212,0.2689770992,-4.1505801527,0.0993969466,-0.7185501709,0.1097786865,0.3199355469
1213,0.1773740458,-4.2498167939,0.0993969466,-0.7183060303,0.1168587646,0.3441054688
1214,0.062870229,-4.3414198473,0.0459618321,-0.7322220459,0.1219857178,0.3638808594
1215,-0.3111755725,-4.173480916,-0.0151068702,-0.7397904053,0.0995247803,0.3214003906
1216,-0.5554503817,-4.1124122137,0.0077938931,-0.7180618896,0.108802124,0.3380019531
1217,-0.6775877863,-4.0818778626,-0.0303740458,-0.7129349365,0.1161263428,0.3646132813
1218,-0.6928549618,-4.0589770992,-0.0303740458,-0.7102493896,0.1090462646,0.3585097656
1219,-0.5707175573,-4.1429465649,-0.0151068702,-0.7039017334,0.1109993896,0.3489882813
1220,-0.4867480916,-4.1505801527,-0.0303740458,-0.7131790771,0.1161263428,0.3892714844
1221,-0.5020152672,-4.1429465649,-0.1219770992,-0.690473999,0.1014779053,0.3734023438
1222,-0.6470534351,-4.104778626,-0.2059465649,-0.6941361084,0.0965950928,0.3951308594
1223,-0.8684274809,-4.0131755725,-0.3051832061,-0.6970657959,0.1075814209,0.3848769531
1224,-0.9447633588,-4.104778626,-0.343351145,-0.696333374,0.1092904053,0.4000136719
1225,-0.8913282443,-4.3032519084,-0.2975496183,-0.702192749,0.1241829834,0.4200332031
1226,-0.7691908397,-4.5551603053,-0.2593816794,-0.6931595459,0.1256478271,0.409046875
1227,-0.6775877863,-4.7383664122,-0.1906793893,-0.6936478271,0.1212532959,0.4166152344
1228,-0.578351145,-4.8910381679,-0.1448778626,-0.6887650146,0.1151497803,0.4122207031
1229,-0.4180458015,-5.1200458015,-0.1448778626,-0.6802200928,0.1141732178,0.4163710938
1230,-0.4638473282,-5.280351145,-0.167778626,-0.6755814209,0.1141732178,0.424671875
1231,-0.4333129771,-5.2421832061,-0.167778626,-0.674848999,0.1070931396,0.4131972656
1232,-0.3798778626,-5.1505801527,-0.167778626,-0.6648392334,0.102942749,0.4214980469
1233,-0.3951450382,-5.1276793893,-0.274648855,-0.6831497803,0.0841439209,0.4180800781
1234,-0.4333129771,-5.1353129771,-0.3662519084,-0.6484818115,0.0878060303,0.4339492188
1235,-0.5172824427,-5.0818778626,-0.5036564885,-0.6448197021,0.0895150146,0.4315078125
1236,-0.5707175573,-4.9521068702,-0.6181603053,-0.6482376709,0.0956185303,0.4444472656
1237,-0.4562137405,-4.639129771,-0.6639618321,-0.6594681396,0.1026986084,0.4901015625
1238,-0.509648855,-4.2650839695,-0.8166335878,-0.6641068115,0.1183236084,0.4984023438
1239,-0.685221374,-3.9215725191,-0.8929694656,-0.647505249,0.1039193115,0.4898574219
1240,-0.830259542,-3.6772977099,-0.9922061069,-0.6672806396,0.1102669678,0.5005996094
1241,-0.8684274809,-3.4635572519,-0.9082366412,-0.6431107178,0.1134407959,0.5081679688
1242,-0.8836946565,-3.3795877863,-0.8242671756,-0.6443314209,0.1090462646,0.5023085938
1243,-0.7768244275,-3.318519084,-0.6257938931,-0.6616654053,0.1114876709,0.4971816406
1244,-0.471480916,-3.0055419847,-0.4120534351,-0.6677689209,0.1297982178,0.4974257813
1245,-0.0974351145,-2.9215725191,-0.1830458015,-0.6623978271,0.1222298584,0.4974257813
1246,0.2308091603,-2.9750076336,0.0154274809,-0.6548294678,0.1078255615,0.491078125
1247,0.4674503817,-3.0589770992,0.1757328244,-0.6497025146,0.104895874,0.4937636719
1248,0.6430229008,-3.2421832061,0.2826030534,-0.6492142334,0.1241829834,0.5130507813
1249,0.635389313,-3.2421832061,0.3589389313,-0.6462845459,0.0978157959,0.49303125
1250,0.6048549618,-3.2956183206,0.3894732824,-0.6421341553,0.0885384521,0.4842421875
1251,0.6124885496,-3.5475267176,0.3818396947,-0.6287064209,0.0943978271,0.5125625
1252,0.5361526718,-3.5933282443,0.3284045802,-0.6355423584,0.0939095459,0.5257460938
1253,0.3376793893,-3.5017251908,0.2291679389,-0.6511673584,0.0922005615,0.5140273438
1254,0.1010381679,-3.6009618321,0.2291679389,-0.6470169678,0.0829232178,0.5154921875
1255,-0.1356030534,-3.7689007634,0.1833664122,-0.6216263428,0.0782845459,0.5113417969
1256,-0.2959083969,-3.852870229,0.1757328244,-0.6328568115,0.0843880615,0.5162246094
1257,-0.3188091603,-3.9673740458,0.2444351145,-0.627973999,0.0924447021,0.5230605469
1258,-0.2806412214,-3.959740458,0.3131374046,-0.6277298584,0.0961068115,0.5125625
1259,-0.1432366412,-3.9750076336,0.3436717557,-0.6301712646,0.087317749,0.5137832031
1260,0.0018015267,-4.0437099237,0.4276412214,-0.6194290771,0.1083138428,0.545765625
1261,0.0247022901,-4.0971450382,0.4352748092,-0.6348099365,0.1090462646,0.5545546875
1262,-0.0287328244,-4.0131755725,0.4276412214,-0.6296829834,0.1168587646,0.5753066406
1263,-0.0745343511,-3.9368396947,0.3894732824,-0.631880249,0.1241829834,0.5882460938
1264,-0.2043053435,-3.8147022901,0.3360381679,-0.6267532959,0.1092904053,0.580921875
1265,1.6048549618,-3.7230992366,0.2749694656,-0.608442749,0.0992806396,0.5689589844
1266,-0.4104122137,-3.6849312977,0.2139007634,-0.6055130615,0.0900032959,0.5655410156
1267,-0.364610687,-3.5856946565,0.1680992366,-0.5989212646,0.100989624,0.5772597656
1268,-0.2272061069,-3.4330229008,0.1528320611,-0.5906204834,0.1031868896,0.5579726563
1269,-0.0363664122,-3.2345496183,0.1222977099,-0.602583374,0.1119759521,0.5797011719
1270,0.1773740458,-3.1200458015,0.1375648855,-0.6069779053,0.0980599365,0.5733535156
1271,0.4674503817,-3.3719541985,0.1986335878,-0.5884232178,0.1039193115,0.5699355469
1272,0.7117251908,-3.639129771,0.2749694656,-0.5867142334,0.1097786865,0.5872695313
1273,0.8033282443,-3.639129771,0.3436717557,-0.5955032959,0.1005013428,0.5853164063
1274,0.6964580153,-3.6467633588,0.3589389313,-0.6028275146,0.1080697021,0.6075332031
1275,0.528519084,-3.6467633588,0.3665725191,-0.5991654053,0.106848999,0.61803125
1276,0.3376793893,-3.4559236641,0.3207709924,-0.5859818115,0.1092904053,0.6302382813
1277,0.169740458,-3.1124122137,0.3360381679,-0.5989212646,0.1085579834,0.6126601563
1278,0.062870229,-2.959740458,0.3207709924,-0.5867142334,0.1002572021,0.6019179688
1279,0.0399694656,-2.8757709924,0.3284045802,-0.5649857178,0.0841439209,0.5989882813
1280,0.1773740458,-2.7765343511,0.297870229,-0.5703568115,0.1102669678,0.6002089844
1281,0.4598167939,-2.7154656489,0.2826030534,-0.5649857178,0.0997689209,0.604359375
1282,0.7117251908,-2.7307328244,0.3055038168,-0.5657181396,0.1031868896,0.6146132813
1283,0.9483664122,-2.9292061069,0.3513053435,-0.563520874,0.1149056396,0.6329238281
1284,1.0094351145,-3.2269160305,0.4276412214,-0.5686478271,0.118567749,0.6429335938
1285,0.8567633588,-3.5780610687,0.4352748092,-0.5684036865,0.1114876709,0.6400039063
1286,0.5666870229,-3.7536335878,0.4658091603,-0.5737747803,0.1051400146,0.6348769531
1287,0.2079083969,-3.8070687023,0.404740458,-0.5723099365,0.1092904053,0.6519667969
1288,-0.2119389313,-3.7001984733,0.3055038168,-0.5461868896,0.1063607178,0.6392714844
1289,-0.6088854962,-3.5398931298,0.1986335878,-0.5666947021,0.1058724365,0.62584375
1290,-0.7768244275,-3.3108854962,0.0993969466,-0.5454544678,0.1109993896,0.6400039063
1291,-0.6699541985,-3.2650839695,0.1222977099,-0.5325150146,0.1156380615,0.6468398438
1292,-0.4180458015,-3.211648855,0.1680992366,-0.5398392334,0.1261361084,0.6561171875
1293,-0.1050687023,-3.0895114504,0.191,-0.5378861084,0.1251595459,0.659046875
1294,0.1544732824,-3.1811145038,0.1986335878,-0.5249466553,0.1214974365,0.6683242188
1295,0.383480916,-3.2040152672,0.2215343511,-0.5288529053,0.1234505615,0.6671035156
1296,0.4521832061,-3.2498167939,0.191,-0.5308060303,0.1280892334,0.6705214844
1297,0.3376793893,-3.3719541985,0.1451984733,-0.5339798584,0.1134407959,0.6734511719
1298,0.1163053435,-3.5169923664,0.1604656489,-0.5359329834,0.1019661865,0.6771132813
1299,-0.1203358779,-3.6314961832,0.1070305344,-0.5293411865,0.1195443115,0.6827285156
1300,-0.3798778626,-3.5856946565,0.0993969466,-0.5217728271,0.104895874,0.6624648438
1301,-0.6470534351,-3.5780610687,0.1070305344,-0.5110306396,0.1085579834,0.6568496094
1302,-0.685221374,-3.6925648855,0.2062671756,-0.5054154053,0.110755249,0.68053125
1303,-0.5249160305,-3.7001984733,0.3284045802,-0.520552124,0.1175911865,0.6793105469
1304,-2.2959083969,-3.7536335878,0.3131374046,-0.504927124,0.116614624,0.6717421875
1305,-0.1050687023,-3.7841679389,0.3207709924,-0.504927124,0.1095345459,0.6800429688
1306,0.0857709924,-3.9826412214,0.3055038168,-0.5117630615,0.1249154053,0.6912734375
1307,0.1468396947,-4.1811145038,0.3360381679,-0.5056595459,0.1246712646,0.6776015625
1308,0.0934045802,-4.2345496183,0.3513053435,-0.506880249,0.1290657959,0.705921875
1309,-0.1890381679,-4.1353129771,0.3360381679,-0.522505249,0.124427124,0.7242324219
1310,-0.6775877863,-3.7689007634,0.1833664122,-0.5041947021,0.122473999,0.7127578125
1311,-1.1127022901,-3.5169923664,-0.0151068702,-0.5019974365,0.102942749,0.717640625
1312,-1.3493435115,-3.2650839695,-0.0685419847,-0.4985794678,0.114661499,0.7447402344
1313,-1.2653740458,-3.1505801527,-0.1143435115,-0.4888138428,0.1219857178,0.7554824219
1314,-0.9981984733,-3.0589770992,-0.0990763359,-0.483442749,0.1200325928,0.7513320313
1315,-0.616519084,-2.9979083969,-0.0380076336,-0.4744095459,0.1280892334,0.7440078125
1316,-0.2272061069,-2.8376030534,0.0688625954,-0.4846634521,0.1334603271,0.7291152344
1317,0.1315725191,-3.0208091603,0.084129771,-0.4802689209,0.1251595459,0.7244765625
1318,0.2842442748,-3.318519084,0.0993969466,-0.4636673584,0.1190560303,0.7344863281
1319,0.2384427481,-3.3795877863,0.1299312977,-0.4675736084,0.1434700928,0.7523085938
1320,0.0476030534,-3.1811145038,0.1070305344,-0.4856400146,0.1195443115,0.74303125
1321,-0.1585038168,-2.9292061069,0.1070305344,-0.4819779053,0.1014779053,0.7359511719
1322,1.6048549618,-2.852870229,0.0383282443,-0.4646439209,0.1095345459,0.7532851563
1323,-0.578351145,-2.7230992366,-0.0609083969,-0.4683060303,0.1070931396,0.74303125
1324,-0.6699541985,-2.6543969466,-0.1143435115,-0.4475540771,0.1114876709,0.7630507813
1325,-0.6775877863,-2.6238625954,-0.1906793893,-0.4592728271,0.1251595459,0.75475
1326,-0.6241526718,-2.7078320611,-0.2059465649,-0.4456009521,0.1278450928,0.7635390625
1327,-0.5249160305,-2.7078320611,-0.1983129771,-0.4431595459,0.1085579834,0.7366835938
1328,-0.3493435115,-2.7765343511,-0.1448778626,-0.4272904053,0.106848999,0.7237441406
1329,-0.1432366412,-2.8757709924,-0.0990763359,-0.4246048584,0.1066048584,0.7420546875
1330,-0.0745343511,-2.9139389313,-0.274648855,-0.4187454834,0.099036499,0.7300917969
1331,-0.0516335878,-2.8223358779,-0.3891526718,-0.4197220459,0.1131966553,0.7640273438
1332,-0.0516335878,-2.639129771,-0.4654885496,-0.4399857178,0.1171029053,0.7896621094
1333,-0.2043053435,-2.5017251908,-0.595259542,-0.4260697021,0.1080697021,0.7669570313
1334,-0.4485801527,-2.3948549618,-0.6792290076,-0.4214310303,0.0992806396,0.7642714844
1335,-0.5325496183,-2.3261526718,-0.6563282443,-0.4221634521,0.0973275146,0.7628066406
1336,-0.509648855,-2.3032519084,-0.5723587786,-0.4236282959,0.1046517334,0.7474257813
1337,-0.3417099237,-2.4788244275,-0.4731221374,-0.4148392334,0.1141732178,0.7491347656
1338,-0.1890381679,-2.6162290076,-0.3357175573,-0.417036499,0.0992806396,0.752796875
1339,-0.0669007634,-2.8452366412,-0.2441145038,-0.4145950928,0.0992806396,0.7662246094
1340,0.0170687023,-3.0360763359,-0.1067099237,-0.4114212646,0.1014779053,0.776234375
1341,0.0094351145,-2.9826412214,-0.0685419847,-0.4043411865,0.1056282959,0.7689101563
1342,-0.0974351145,-2.959740458,-0.129610687,-0.4145950928,0.093177124,0.78209375
1343,-0.2348396947,-3.0742442748,-0.1219770992,-0.4099564209,0.1046517334,0.8045546875
1344,1.597221374,-2.9673740458,-0.1906793893,-0.4194779053,0.104895874,0.7972304688
1345,-0.509648855,-2.9444732824,-0.2441145038,-0.4119095459,0.1036751709,0.7847792969
1346,-0.5859847328,-2.7841679389,-0.1601450382,-0.4128861084,0.1122200928,0.787953125
1347,-0.4562137405,-2.7001984733,-0.1143435115,-0.4001907959,0.1297982178,0.7852675781
1348,-0.3340763359,-2.8299694656,-0.0914427481,-0.3899368896,0.104895874,0.7947890625
1349,-0.2272061069,-2.8070687023,-0.0838091603,-0.3960404053,0.1041634521,0.7967421875
1350,-0.0363664122,-2.8681374046,-0.0761755725,-0.3911575928,0.1014779053,0.8072402344
1351,0.169740458,-3.1124122137,0.0077938931,-0.3789505615,0.108802124,0.8118789063
1352,0.3987480916,-3.2574503817,0.1833664122,-0.3757767334,0.1168587646,0.8148085938
1353,0.4674503817,-3.0513435115,0.2520687023,-0.4021439209,0.1122200928,0.7969863281
1354,0.3529465649,-2.8834045802,0.191,-0.3938431396,0.1012337646,0.8118789063
1355,0.1468396947,-2.7918015267,0.1146641221,-0.3914017334,0.100989624,0.8184707031
1356,-0.1356030534,-2.4177557252,-0.0609083969,-0.3911575928,0.0858529053,0.8216445313
1357,-0.4180458015,-2.104778626,1.7329847328,-0.4009232178,0.0870736084,0.8260390625
1358,-0.5554503817,-1.9979083969,-0.3357175573,-0.3752884521,0.1114876709,0.84459375
1359,-0.5630839695,-1.8834045802,-0.4044198473,-0.3577103271,0.1024544678,0.8284804688
1360,-0.4485801527,-1.9139389313,-0.4349541985,-0.364302124,0.1090462646,0.8284804688
1361,-0.1737709924,-1.9673740458,-0.4425877863,-0.3635697021,0.1063607178,0.8199355469
1362,0.1773740458,-1.9750076336,-0.3280839695,-0.3704056396,0.1173470459,0.82896875
1363,0.6506564885,-2.1887480916,-0.1830458015,-0.3596634521,0.1131966553,0.8404433594
1364,0.956,-2.4559236641,0.0383282443,-0.3677200928,0.1056282959,0.8228652344
1365,1.1392061069,-2.5169923664,0.0993969466,-0.3621048584,0.1105111084,0.8030898438
1366,1.1468396947,-2.4940916031,0.1680992366,-0.3533157959,0.0934212646,0.8238417969
1367,0.9025648855,-2.639129771,0.1528320611,-0.3437943115,0.093177124,0.8431289063
1368,0.6506564885,-2.7307328244,0.1070305344,-0.3472122803,0.097083374,0.8631484375
1369,0.3529465649,-2.425389313,0.0917633588,-0.3535599365,0.1036751709,0.8336074219
1370,0.0170687023,-2.104778626,-0.0380076336,-0.3557572021,0.0895150146,0.8238417969
1371,-0.1814045802,-3.7001984733,-0.1372442748,-0.3418411865,0.0897591553,0.8384902344
1372,-0.2501068702,-1.6849312977,-0.1830458015,-0.3359818115,0.0875618896,0.8453261719
1373,-0.1585038168,-1.6925648855,-0.1448778626,-0.325239624,0.083411499,0.8384902344
1374,0.1239389313,-1.6696641221,-0.0685419847,-0.3296341553,0.1080697021,0.8477675781
1375,0.2995114504,-1.8681374046,-0.0074732824,-0.3132767334,0.1102669678,0.8421523438
1376,0.3682137405,-2.211648855,0.0993969466,-0.3267044678,0.1036751709,0.8548476563
1377,0.314778626,-2.2956183206,0.1986335878,-0.3457474365,0.1124642334,0.8497207031
1378,0.1850076336,-2.3643206107,0.1986335878,-0.3423294678,0.0880501709,0.8421523438
1379,0.0018015267,-2.5017251908,0.1680992366,-0.338911499,0.1031868896,0.8795058594
1380,-0.2119389313,-2.5780610687,0.1528320611,-0.3406204834,0.1109993896,0.8624160156
1381,-0.3417099237,-2.4788244275,0.0993969466,-0.3357376709,0.1083138428,0.8587539063
1382,-0.471480916,-2.3719541985,-0.0074732824,-0.3264603271,0.1041634521,0.8565566406
1383,-0.509648855,-2.3108854962,-0.0609083969,-0.3247513428,0.1005013428,0.8655898438
1384,-0.4333129771,-2.3490534351,-0.0914427481,-0.3152298584,0.1117318115,0.8787734375
1385,-0.364610687,-2.3337862595,-0.1143435115,-0.3218216553,0.1136849365,0.864125
1386,-0.3035419847,-2.2498167939,-0.2135801527,-0.3118118896,0.095130249,0.8726699219
1387,-0.257740458,-2.1658473282,-0.2059465649,-0.311567749,0.1090462646,0.8663222656
1388,-0.1737709924,-2.0208091603,-0.236480916,-0.3120560303,0.1124642334,0.8741347656
1389,-0.2043053435,-1.959740458,-0.236480916,-0.305708374,0.1012337646,0.8736464844
1390,-0.2119389313,-2.0055419847,-0.2517480916,-0.3054642334,0.1014779053,0.8765761719
1391,-0.2882748092,-2.0055419847,-0.2517480916,-0.3159622803,0.1083138428,0.8672988281
1392,-0.4562137405,-1.8605038168,-0.3128167939,-0.3110794678,0.0968392334,0.8599746094
1393,-0.5478167939,-1.7307328244,-0.3280839695,-0.2996048584,0.0995247803,0.8787734375
1394,-0.5401832061,-1.5398931298,-0.3509847328,-0.3022904053,0.1207650146,0.8912246094
1395,-0.5020152672,-1.4406564885,-0.4044198473,-0.3015579834,0.1163704834,0.8853652344
1396,-0.3722442748,-1.425389313,-0.4196870229,-0.3003372803,0.1083138428,0.8799941406
1397,-0.2959083969,-1.4635572519,-0.4349541985,-0.282270874,0.1056282959,0.8965957031
1398,-0.3035419847,-1.4177557252,-0.4731221374,-0.2891068115,0.099036499,0.8870742188
1399,1.5895877863,-1.4559236641,-0.4654885496,-0.2971634521,0.0943978271,0.8880507813
1400,-0.4104122137,0.2005648855,-0.3586183206,-0.2659134521,0.0863411865,0.9002578125
1401,-0.3264427481,-2.2421832061,-0.1906793893,-0.2800736084,0.1149056396,0.9026992188
1402,-0.2806412214,-2.5475267176,-0.1219770992,-0.2864212646,0.1005013428,0.8851210938
1403,-0.2882748092,-2.6772977099,-0.1219770992,-0.3093704834,0.100989624,0.8780410156
1404,-0.3264427481,-2.6772977099,-0.0685419847,-0.2854447021,0.0890267334,0.889515625
1405,-0.4333129771,-2.5169923664,-0.0532748092,-0.3000931396,0.0941536865,0.8712050781
1406,-0.5172824427,-2.3261526718,-0.0990763359,-0.2837357178,0.0870736084,0.8643691406
1407,-0.6088854962,-2.066610687,-0.1448778626,-0.2993607178,0.104895874,0.8926894531
1408,-0.6699541985,-2.2192824427,-0.2441145038,-0.2908157959,0.1036751709,0.9241835938
1409,-0.723389313,-2.3414198473,-0.236480916,-0.2761673584,0.1070931396,0.9239394531
1410,-0.7844580153,-2.3643206107,-0.3128167939,-0.2615189209,0.0963509521,0.924671875
1411,-0.7615572519,-2.4482900763,-0.2975496183,-0.2388138428,0.0983040771,0.9114882813
1412,-0.5936183206,-2.5246259542,-0.3738854962,-0.2436966553,0.0680306396,0.8951308594
1413,-0.4409465649,-2.0742442748,-0.3586183206,-0.2649368896,0.0902474365,0.8734023438
1414,-0.2806412214,-2.0208091603,-0.3128167939,-0.2517532959,0.0685189209,0.8958632813
1415,-0.0669007634,-2.3032519084,-0.1830458015,-0.241255249,0.0943978271,0.9005019531
1416,0.1010381679,-2.4101221374,-0.0151068702,-0.2476029053,0.0880501709,0.9102675781
1417,0.2079083969,-2.3948549618,0.0917633588,-0.2668900146,0.0968392334,0.9002578125
1418,0.2308091603,-2.4330229008,0.0688625954,-0.2598099365,0.075598999,0.8995253906
1419,0.2384427481,-2.2498167939,0.0154274809,-0.2593216553,0.0907357178,0.9124648438
1420,0.0781374046,-2.0131755725,-0.0609083969,-0.274458374,0.0895150146,0.9114882813
1421,-0.1356030534,-1.8147022901,-0.1601450382,-0.2466263428,0.0777962646,0.9046523438
1422,-0.3035419847,-1.5551603053,-0.2593816794,-0.2407669678,0.0978157959,0.9056289063
1423,-0.4333129771,-1.4559236641,-0.343351145,-0.2339310303,0.0726693115,0.9183242188
1424,-0.5478167939,-1.4482900763,-0.343351145,-0.2246536865,0.0812142334,0.9009902344
1425,-0.5478167939,-1.5780610687,-0.2517480916,-0.2305130615,0.0699837646,0.8878066406
1426,-0.4409465649,-1.4788244275,-0.167778626,-0.2263626709,0.0768197021,0.8987929688
1427,-0.2959083969,-1.2421832061,-0.1219770992,-0.2283157959,0.0963509521,0.8841445313
1428,-0.1203358779,-1.1887480916,-0.0151068702,-0.2356400146,0.0817025146,0.8799941406
1429,0.0781374046,-1.280351145,0.0383282443,-0.2234329834,0.0868294678,0.9171035156
1430,0.2460763359,-1.3261526718,0.0459618321,-0.2209915771,0.0763314209,0.9268691406
1431,0.314778626,-1.2879847328,-0.0074732824,-0.2026810303,0.0694954834,0.916859375
1432,0.2308091603,-1.211648855,-0.0532748092,-0.2082962646,0.0655892334,0.8787734375
1433,0.1621068702,-1.2269160305,-0.0761755725,-0.1880325928,0.0734017334,0.8907363281
1434,0.0705038168,-1.2574503817,-0.1448778626,-0.217817749,0.067786499,0.8851210938
1435,-0.0821679389,-1.4101221374,-0.236480916,-0.2017044678,0.0734017334,0.9085585938
1436,-0.1737709924,-1.4101221374,-0.2517480916,-0.2229447021,0.0743782959,0.9009902344
1437,-0.2424732824,-1.2040152672,-0.236480916,-0.2302689209,0.0768197021,0.8917128906
1438,-0.1737709924,-1.0131755725,-0.0990763359,-0.2026810303,0.0694954834,0.9100234375
1439,-0.0134656489,-0.8834045802,0.0154274809,-0.217817749,0.0975716553,0.9249160156
1440,0.1163053435,-0.7078320611,0.0764961832,-0.217817749,0.0997689209,0.92271875
1441,0.1850076336,-0.7307328244,0.084129771,-0.2051224365,0.0934212646,0.9329726563
1442,0.2079083969,-0.7689007634,0.0535954198,-0.2046341553,0.0968392334,0.9349257813
1443,0.0476030534,-0.6543969466,-0.0685419847,-0.2051224365,0.0773079834,0.9197890625
1444,-0.1279694656,-0.5475267176,-0.129610687,-0.1863236084,0.0838997803,0.92271875
1445,-0.1890381679,-0.4406564885,-0.1830458015,-0.2004837646,0.0777962646,0.9268691406
1446,-0.2424732824,-0.2498167939,-0.1906793893,-0.208052124,0.0685189209,0.9234511719
1447,-0.2272061069,-0.211648855,-2.167778626,-0.2051224365,0.0777962646,0.9278457031
1448,-0.1356030534,-0.1887480916,-0.1525114504,-0.2085404053,0.0902474365,0.9280898438
1449,0.062870229,-0.2421832061,-0.0914427481,-0.2134232178,0.1039193115,0.9429824219
1450,0.1010381679,-0.3261526718,-0.0914427481,-0.2068314209,0.0858529053,0.928578125
1451,0.1086717557,-0.4864580153,-0.0761755725,-0.2048782959,0.0804818115,0.9236953125
1452,0.0705038168,-0.5246259542,-0.1067099237,-0.2085404053,0.0804818115,0.9195449219
1453,0.0857709924,-0.318519084,-0.0914427481,-0.2224564209,0.087317749,0.9141738281
1454,0.1010381679,-0.1963816794,-0.0761755725,-0.231489624,0.0890267334,0.9073378906
1455,0.169740458,-0.2192824427,0.0001603053,-0.2009720459,0.0802376709,0.9083144531
1456,0.3071450382,-0.3261526718,0.0535954198,-0.2039017334,0.0758431396,0.8865859375
1457,0.4140152672,-0.5475267176,0.084129771,-0.1941361084,0.0614388428,0.89928125
1458,0.5056183206,-0.6772977099,0.1299312977,-0.1941361084,0.0826790771,0.8924453125
1459,0.4827175573,-0.7994351145,0.1146641221,-0.1973099365,0.0809700928,0.9066054688
1460,0.314778626,-0.7765343511,0.0001603053,-0.2112259521,0.0707161865,0.8963515625
1461,0.0934045802,-0.7994351145,-0.0456412214,-0.1929154053,0.0694954834,0.9114882813
1462,-0.1050687023,-0.8147022901,-0.0838091603,-0.1960892334,0.0802376709,0.9256484375
1463,-0.2501068702,-0.7994351145,-0.1219770992,-0.1941361084,0.0836556396,0.9122207031
1464,-0.3417099237,-0.8147022901,-0.0685419847,-0.1897415771,0.0924447021,0.9278457031
1465,-0.5020152672,-0.639129771,-0.0685419847,-0.2122025146,0.0897591553,0.8997695313
1466,-0.6470534351,-0.6085954198,-0.0761755725,-0.2036575928,0.0746224365,0.9102675781
1467,-0.6623206107,-0.5398931298,0.0077938931,-0.192427124,0.0738900146,0.9014785156
1468,-0.6699541985,-0.5093587786,0.0459618321,-0.1909622803,0.0763314209,0.9044082031
1469,-0.6241526718,-0.7230992366,0.1070305344,-0.1999954834,0.0792611084,0.9173476563
1470,-0.5630839695,-0.9063053435,0.0917633588,-0.1877884521,0.0885384521,0.9356582031
1471,-0.2959083969,-0.8681374046,0.1299312977,-0.188520874,0.0946419678,0.9293105469
1472,-0.0821679389,-0.532259542,0.0535954198,-0.1870560303,0.1097786865,0.9361464844
1473,0.1086717557,-0.2498167939,0.0306946565,-0.1870560303,0.0963509521,0.9464003906
1474,0.3224122137,-0.1276793893,-0.0532748092,-0.182661499,0.0992806396,0.9488417969
1475,0.4369160305,-0.0589770992,-0.2135801527,-0.1914505615,0.0838997803,0.9378554688
1476,0.421648855,-0.1200458015,-0.2975496183,-0.1892532959,0.0729134521,0.9312636719
1477,0.4140152672,-0.2269160305,-0.2822824427,-0.1860794678,0.0702279053,0.9244277344
1478,0.3758473282,-0.2727175573,-0.2670152672,-0.1902298584,0.0812142334,0.9390761719
1479,0.2537099237,-0.2956183206,-0.2212137405,-0.186567749,0.067786499,0.9234511719
1480,0.0857709924,-0.2498167939,-0.1448778626,-0.1987747803,0.0922005615,0.9024550781
1481,-0.0058320611,-0.4330229008,-0.1372442748,-0.1916947021,0.0819466553,0.9256484375
1482,-0.1050687023,-0.6314961832,-0.0914427481,-0.1980423584,0.0719368896,0.9256484375
1483,-0.1585038168,-0.6543969466,-0.0838091603,-0.1909622803,0.0878060303,0.9202773438
1484,-0.2043053435,-0.9215725191,-0.1067099237,-0.1780228271,0.0790169678,0.9280898438
1485,-0.2653740458,-0.9673740458,-0.0532748092,-0.1968216553,0.0804818115,0.9180800781
1486,-0.3417099237,-0.8757709924,-0.0990763359,-0.1899857178,0.0714486084,0.9183242188
1487,-0.4333129771,-0.9444732824,-0.1754122137,-0.1868118896,0.0531380615,0.9359023438
1488,-0.4943816794,-0.8223358779,-0.2212137405,-0.1880325928,0.0690072021,0.89928125
1489,-0.4256793893,-0.6772977099,-0.2975496183,-0.1860794678,0.081458374,0.9380996094
1490,-0.3798778626,-0.6925648855,-0.274648855,-0.1824173584,0.077552124,0.9288222656
1491,-0.402778626,-0.6772977099,-0.2441145038,-0.1763138428,0.0721810303,0.9141738281
1492,-0.3798778626,-0.7689007634,-0.2212137405,-0.180708374,0.054114624,0.911
1493,-0.2730076336,-0.8452366412,-0.1143435115,-0.1753372803,0.0770638428,0.9256484375
1494,-0.1890381679,-0.8986717557,-0.1067099237,-0.1831497803,0.0680306396,0.9276015625
1495,-0.1432366412,-0.9139389313,-0.022740458,-0.1816849365,0.0707161865,0.9295546875
1496,-0.1585038168,-0.9292061069,-0.0609083969,-0.1760697021,0.0663216553,0.9258925781
1497,-0.2195725191,-0.9292061069,-0.0990763359,-0.1755814209,0.0570443115,0.9141738281
1498,-0.1279694656,-0.7765343511,-0.0685419847,-0.1831497803,0.0724251709,0.9212539063
1499,-0.0745343511,-0.7536335878,-0.0609083969,-0.1814407959,0.0792611084,0.9229628906
1500,-0.0134656489,-0.8834045802,-0.0151068702,-0.1724075928,0.0672982178,0.9224746094
1501,0.0323358779,-1.0360763359,0.0459618321,-0.1643509521,0.0653450928,0.9171035156
